url|font_icon|font|text|datetime|lang
./articles/CBMiZGh0dHBzOi8vd3d3LnB5bW50cy5jb20vbmV3cy9iYW5raW5nLzIwMjMvd2VsbHMtZmFyZ28tY2VvLXNheXMtZGVwb3NpdC1pbnN1cmFuY2Utc2hvdWxkbnQtZ28tdG9vLWZhci_SAWhodHRwczovL3d3dy5weW1udHMuY29tL25ld3MvYmFua2luZy8yMDIzL3dlbGxzLWZhcmdvLWNlby1zYXlzLWRlcG9zaXQtaW5zdXJhbmNlLXNob3VsZG50LWdvLXRvby1mYXIvYW1wLw?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.pymnts.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|PYMNTS.com|Wells Fargo CEO Says Deposit Insurance Shouldn’t Go Too Far|2023-05-03T02:29:32Z|eng
./articles/CBMiU2h0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNS8wMy9idXNpbmVzcy9tY2RvbmFsZHMtY2hpbGQtbGFib3ItbG91aXN2aWxsZS9pbmRleC5odG1s0gFXaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMy8wNS8wMy9idXNpbmVzcy9tY2RvbmFsZHMtY2hpbGQtbGFib3ItbG91aXN2aWxsZS9pbmRleC5odG1s?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cnn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNN|10-year-old children were found working at a Louisville McDonald's until 2 a.m.|2023-05-03T15:23:00Z|eng
./articles/CBMiWWh0dHBzOi8vd3d3LnlhaG9vLmNvbS9uZXdzL2RvbC1pbnZlc3RpZ2F0b3JzLW1jZG9uYWxkcy1mcmFuY2hpc2VlLWVtcGxveWVkLTIyNTQ0ODQ2MC5odG1s0gFiaHR0cHM6Ly9uZXdzLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvZG9sLWludmVzdGlnYXRvcnMtbWNkb25hbGRzLWZyYW5jaGlzZWUtZW1wbG95ZWQtMjI1NDQ4NDYwLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo! Voices|McDonald's franchisee employed 10-year-olds, U.S. Labor Department says|2023-05-02T22:54:00Z|eng
./articles/CBMif2h0dHBzOi8vd3d3LndhdmUzLmNvbS8yMDIzLzA1LzAzL2xvdWlzdmlsbGUtbWNkb25hbGRzLW93bmVycy1maW5lZC1hZnRlci1taW5vcnMtaW5jbHVkaW5nLTEwLXllYXItb2xkcy1mb3VuZC13b3JraW5nLWlsbGVnYWxseS_SAY4BaHR0cHM6Ly93d3cud2F2ZTMuY29tLzIwMjMvMDUvMDMvbG91aXN2aWxsZS1tY2RvbmFsZHMtb3duZXJzLWZpbmVkLWFmdGVyLW1pbm9ycy1pbmNsdWRpbmctMTAteWVhci1vbGRzLWZvdW5kLXdvcmtpbmctaWxsZWdhbGx5Lz9vdXRwdXRUeXBlPWFtcA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.wave3.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|WAVE 3|Louisville McDonald’s owners fined after minors, including 10-year-olds, found working illegally|2023-05-03T13:58:00Z|eng
./articles/CBMiUGh0dHBzOi8vaW52ZXN0b3JwbGFjZS5jb20vMjAyMy8wNS9rdnVlLXN0b2NrLXNob3VsZC15b3UtYnV5LWludG8tdGhlLWtlbnZ1ZS1pcG8v0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://investorplace.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|InvestorPlace|KVUE Stock: Should You Buy Into the Kenvue IPO?|2023-05-03T15:01:36Z|eng
./articles/CBMiXmh0dHBzOi8vd3d3Lm1vcm5pbmdzdGFyLmNvbS9hcnRpY2xlcy8xMTUzOTYwL2tlbnZ1ZS1pcG8tYS1kaXZpZGVuZC1wYXlpbmctaGlnaC1jYWxpYmVyLWNvbXBhbnnSAQA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.morningstar.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Morningstar|Kenvue IPO: A Dividend-Paying, 'High-Caliber' Company|2023-05-02T20:40:04Z|eng
./articles/CBMiX2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDUvMDMvZml2ZS1yZWFzb25zLXdoeS1yZWdpb25hbC1iYW5rLXN0b2NrLWludmVzdG9ycy1hcmUtd29ycmllZC5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cnbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNBC|Five reasons why regional bank stock investors are worried|2023-05-03T12:37:04Z|eng
./articles/CBMiV2h0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDUvMDMvcnN2LXZhY2NpbmUtZmRhLWFwcHJvdmVzLWdzay1zaG90LWZvci1vbGRlci1hZHVsdHMuaHRtbNIBAA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cnbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNBC|FDA approves GSK's RSV vaccine for older adults, world's first shot against virus|2023-05-03T17:08:05Z|eng
./articles/CBMiQWh0dHBzOi8vd3d3LnN0YXRuZXdzLmNvbS8yMDIzLzA1LzAzL2ZkYS1hcHByb3Zlcy1yc3YtdmFjY2luZS1nc2sv0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.statnews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|STAT|FDA approves the first-ever RSV vaccine|2023-05-03T17:11:46Z|eng
./articles/CBMibWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL2J1c2luZXNzL2hlYWx0aGNhcmUtcGhhcm1hY2V1dGljYWxzL3VzLWZkYS1hcHByb3Zlcy1maXJzdC1yc3YtdmFjY2luZS1nc2stMjAyMy0wNS0wMy_SAQA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Reuters|US FDA approves first RSV vaccine from GSK|2023-05-03T17:15:00Z|eng
./articles/CCAiC0g1QkV0czgwZjZZmAEB?hl=en-US&gl=US&ceid=US%3Aen|https://yt3.ggpht.com/ytc/AGIKgqPWiiqhx401RAMI8gnIlNIU_XIS7kjbrrtmiTb_rQ=s0-h14|CNBC Television|CVS Health beats on earnings and revenue, lowers 2023 profit outlook|2023-05-03T11:41:52Z|eng
./articles/CBMiZGh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDUvMDMvc3RvY2tzLW1ha2luZy10aGUtYmlnZ2VzdC1tb3Zlcy1taWRkYXktY3ZzLWxseS1jbHgteXVtLWFuZC1tb3JlLmh0bWzSAWhodHRwczovL3d3dy5jbmJjLmNvbS9hbXAvMjAyMy8wNS8wMy9zdG9ja3MtbWFraW5nLXRoZS1iaWdnZXN0LW1vdmVzLW1pZGRheS1jdnMtbGx5LWNseC15dW0tYW5kLW1vcmUuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cnbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNBC|Stocks making the biggest moves midday: CVS Health, Eli Lilly, Clorox, Yum and more|2023-05-03T16:44:04Z|eng
./articles/CBMigAFodHRwczovL3d3dy5pbnZlc3RpbmcuY29tL25ld3Mvc3RvY2stbWFya2V0LW5ld3MvY3ZzLWhlYWx0aC1jdXRzLWZ1bGx5ZWFyLWluY29tZS1ndWlkYW5jZS1kdWUtdG8taGlnaGVyLWFjcXVpc3Rpb24tY29zdHMtMzA3MTMwM9IBAA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.investing.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Investing.com|CVS Health cuts full-year income guidance due to higher acquistion costs By Investing.com|2023-05-03T11:26:00Z|eng
./articles/CBMiSmh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9jYXJsLWljYWhuLXdlYWx0aC1wbHVuZ2VzLTEwLTIxMzg0NTMwMi5odG1s0gFSaHR0cHM6Ly9maW5hbmNlLnlhaG9vLmNvbS9hbXBodG1sL25ld3MvY2FybC1pY2Fobi13ZWFsdGgtcGx1bmdlcy0xMC0yMTM4NDUzMDIuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://finance.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo Finance|Carl Icahn’s Wealth Plunges $10 Billion on Hindenburg Short-Seller Report|2023-05-02T21:38:45Z|eng
./articles/CBMidWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9jYXJsLWljYWhuLXRhcmdldGVkLWJ5LXNob3J0LXNlbGxlci1oaW5kZW5idXJnLWZvci1wb256aS1saWtlLXN0cnVjdHVyZS0xOTA1NTY3ODIuaHRtbNIBfWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vYW1waHRtbC9uZXdzL2NhcmwtaWNhaG4tdGFyZ2V0ZWQtYnktc2hvcnQtc2VsbGVyLWhpbmRlbmJ1cmctZm9yLXBvbnppLWxpa2Utc3RydWN0dXJlLTE5MDU1Njc4Mi5odG1s?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://finance.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo Finance|Carl Icahn targeted by short seller Hindenburg for 'Ponzi-like' structure|2023-05-03T14:59:16Z|eng
./articles/CBMidWh0dHBzOi8vd3d3LnJldXRlcnMuY29tL21hcmtldHMvdXMvaGluZGVuYnVyZy1yZXNlYXJjaC10YWtlcy1iaWxsaW9uYWlyZS1pY2Fobi13aXRoLWxhdGVzdC1zaG9ydC1wb3NpdGlvbi0yMDIzLTA1LTAyL9IBAA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.reuters.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Reuters|Short investor Hindenburg erases fifth of Icahn empire's value|2023-05-03T03:15:00Z|eng
./articles/CBMiTGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9vaWwtc3RlYWRpZXMtc2x1bXBpbmctNS1kZW1hbmQtMjM0NzI1Nzg2Lmh0bWzSAVRodHRwczovL2ZpbmFuY2UueWFob28uY29tL2FtcGh0bWwvbmV3cy9vaWwtc3RlYWRpZXMtc2x1bXBpbmctNS1kZW1hbmQtMjM0NzI1Nzg2Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://finance.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo Finance|Oil Plunges Below $69 as Pledged OPEC+ Cuts Fail to Dent Supply|2023-05-03T14:42:29Z|eng
./articles/CBMidmh0dHBzOi8vd3d3LmZ4c3RyZWV0LmNvbS9uZXdzL2JyZW50LXRvLXRlc3QtNzAtYXMtbWFjcm8tY29uY2VybnMtb3ZlcnRha2UtbG9uZy10ZXJtLWZ1bmRhbWVudGFscy1yYWJvYmFuay0yMDIzMDUwMzExMDPSAXpodHRwczovL3d3dy5meHN0cmVldC5jb20vYW1wL25ld3MvYnJlbnQtdG8tdGVzdC03MC1hcy1tYWNyby1jb25jZXJucy1vdmVydGFrZS1sb25nLXRlcm0tZnVuZGFtZW50YWxzLXJhYm9iYW5rLTIwMjMwNTAzMTEwMw?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.fxstreet.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|FXStreet|Brent to test $70 as macro concerns overtake long-term fundamentals – Rabobank|2023-05-03T11:03:47Z|eng
./articles/CBMieWh0dHBzOi8vb2lscHJpY2UuY29tL0xhdGVzdC1FbmVyZ3ktTmV3cy9Xb3JsZC1OZXdzL09pbC1QcmljZXMtQ29udGludWUtVG8tU2xpcC1FdmVuLUFzLUNydWRlLU9pbC1JbnZlbnRvcmllcy1EZWNsaW5lLmh0bWzSAX1odHRwczovL29pbHByaWNlLmNvbS9MYXRlc3QtRW5lcmd5LU5ld3MvV29ybGQtTmV3cy9PaWwtUHJpY2VzLUNvbnRpbnVlLVRvLVNsaXAtRXZlbi1Bcy1DcnVkZS1PaWwtSW52ZW50b3JpZXMtRGVjbGluZS5hbXAuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://oilprice.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|OilPrice.com|Oil Prices Continue To Slip Even As Crude Oil Inventories Decline|2023-05-02T20:48:00Z|eng
./articles/CBMiPGh0dHBzOi8vbmV3cy55YWhvby5jb20vbm8tZ2FtZS1wbGFuLWJ1ZC1saWdodC0yMDMzMzY1NzguaHRtbNIBRGh0dHBzOi8vbmV3cy55YWhvby5jb20vYW1waHRtbC9uby1nYW1lLXBsYW4tYnVkLWxpZ2h0LTIwMzMzNjU3OC5odG1s?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://news.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo News|‘There’s No Game Plan’: Bud Light Sales Collapse amid Backlash to Dylan Mulvaney Campaign|2023-05-02T20:33:36Z|eng
./articles/CBMib2h0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL2J1ZC1saWdodC1zZXJpb3VzLXRyb3VibGUtbG9zaW5nLXN0YXR1cy10b3Atc2VsbGluZy1iZWVyLXVzLWluZHVzdHJ5LWV4cGVydC13YXJuc9IBc2h0dHBzOi8vd3d3LmZveG5ld3MuY29tL21lZGlhL2J1ZC1saWdodC1zZXJpb3VzLXRyb3VibGUtbG9zaW5nLXN0YXR1cy10b3Atc2VsbGluZy1iZWVyLXVzLWluZHVzdHJ5LWV4cGVydC13YXJucy5hbXA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.foxnews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Fox News|Bud Light in ‘serious trouble’ of losing status as top-selling beer in US, industry expert warns|2023-05-02T15:30:00Z|eng
./articles/CBMifGh0dHBzOi8vd3d3LnN0bHRvZGF5LmNvbS9vcGluaW9uL2NvbHVtbnMvZWRpdG9yaWFsLXRoZS1idWQtbGlnaHQtYnJldy1oYWhhL2FydGljbGVfZGVhOTBhZjAtZTkxMi0xMWVkLTg3MzYtZTdiNzJiZDM0NDYyLmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://www.stltoday.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|St. Louis Post-Dispatch|Editorial: The Bud Light brew-haha|2023-05-02T21:00:00Z|eng
./articles/CBMiaGh0dHBzOi8vd3d3LmZvcmJlcy5jb20vc2l0ZXMvZGlnaXRhbC1hc3NldHMvMjAyMy8wNS8wMy9saXF1aWQtc3Rha2luZy1jcnlwdG9zLW5ldy1waGFudG9tLW1vbmV5LW1hY2hpbmUv0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.forbes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Forbes|Liquid Staking: Crypto's New Phantom Money Machine|2023-05-03T10:30:00Z|eng
./articles/CBMiRmh0dHBzOi8vYml0Y29pbmlzdC5jb20vZXRoZXJldW0tbWFya2V0LXNpZ25zLW92ZXJoZWF0aW5nLWRlY2xpbmUtc29vbi_SAUpodHRwczovL2JpdGNvaW5pc3QuY29tL2V0aGVyZXVtLW1hcmtldC1zaWducy1vdmVyaGVhdGluZy1kZWNsaW5lLXNvb24vYW1wLw?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://bitcoinist.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Bitcoinist|Ethereum Market Shows Signs Of Overheating, Decline Soon?|2023-05-03T15:00:35Z|eng
./articles/CBMic2h0dHBzOi8vY3J5cHRvbmV3cy5jb20vbmV3cy9ldGhlcmV1bS1wcmljZS1wcmVkaWN0aW9uLWFzLTgtYmlsbGlvbi10cmFkaW5nLXZvbHVtZS1jb21lcy1hcmUtd2hhbGVzLWFjY3VtdWxhdGluZy5odG3SAQA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://cryptonews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Cryptonews|Ethereum Price Prediction as $8 Billion Trading Volume Comes In – Are Whales Accumulating?|2023-05-03T09:04:00Z|eng
./articles/CBMijQFodHRwczovL3d3dy5jaGljYWdvdHJpYnVuZS5jb20vYnVzaW5lc3MvY3QtYml6LWxlYXBmcm9nLWhvc3BpdGFsLXNhZmV0eS1ncmFkZXMtaWxsaW5vaXMtc3ByaW5nLTIwMjMwNTAzLXpwMnZkcXZ3cXJjamJjY283cmpjcmtlY3htLXN0b3J5Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.chicagotribune.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Chicago Tribune|One Illinois hospital earns an F for safety, while another climbs from an F to an A in new ratings|2023-05-03T17:22:26Z|eng
./articles/CBMiaWh0dHBzOi8vd3d3LnVzYXRvZGF5LmNvbS9zdG9yeS9uZXdzL2hlYWx0aC8yMDIzLzA1LzAzL2FyZS1ob3NwaXRhbHMtZ2V0dGluZy1zYWZlci1uZXctcmVwb3J0LzcwMTU4OTMzMDA3L9IBAA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.usatoday.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|USA TODAY|Are hospitals getting safer? New report from Leapfrog Group released.|2023-05-03T07:01:26Z|eng
./articles/CBMiiAFodHRwczovL3d3dy5jbGV2ZWxhbmQuY29tL21ldHJvLzIwMjMvMDUvY2xldmVsYW5kLWNsaW5pYy11bml2ZXJzaXR5LWhvc3BpdGFscy1nZXQtdG9wLW1hcmtzLWZvci1wYXRpZW50LXNhZmV0eS1pbi1sZWFwZnJvZy1yYW5raW5ncy5odG1s0gGXAWh0dHBzOi8vd3d3LmNsZXZlbGFuZC5jb20vbWV0cm8vMjAyMy8wNS9jbGV2ZWxhbmQtY2xpbmljLXVuaXZlcnNpdHktaG9zcGl0YWxzLWdldC10b3AtbWFya3MtZm9yLXBhdGllbnQtc2FmZXR5LWluLWxlYXBmcm9nLXJhbmtpbmdzLmh0bWw_b3V0cHV0VHlwZT1hbXA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cleveland.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|cleveland.com|Cleveland Clinic, University Hospitals get top marks for patient safety in Leapfrog rankings|2023-05-03T09:30:00Z|eng
./articles/CBMieGh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9mb3JkLWZpcnN0LXF1YXJ0ZXItcmV2ZW51ZS1wcm9maXRzLXRvcC1lc3RpbWF0ZXMtZXYtdW5pdC1sb3Nlcy03MjItbWlsbGlvbi0yMDE4MjI4MTAuaHRtbNIBgAFodHRwczovL2ZpbmFuY2UueWFob28uY29tL2FtcGh0bWwvbmV3cy9mb3JkLWZpcnN0LXF1YXJ0ZXItcmV2ZW51ZS1wcm9maXRzLXRvcC1lc3RpbWF0ZXMtZXYtdW5pdC1sb3Nlcy03MjItbWlsbGlvbi0yMDE4MjI4MTAuaHRtbA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://finance.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo Finance|Ford first quarter revenue, profits top estimates; EV unit loses $722 million|2023-05-02T20:18:34Z|eng
./articles/CBMiVGh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9uZXdzL2Vhcm5pbmdzLzIzLzA1LzMyMTg2NTA3L3doYXRzLWdvaW5nLW9uLXdpdGgtZm9yZC1zdG9ja9IBLWh0dHBzOi8vd3d3LmJlbnppbmdhLmNvbS9hbXAvY29udGVudC8zMjE4NjUwNw?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.benzinga.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Benzinga|What's Going On With Ford Stock? - Ford Motor (NYSE:F)|2023-05-03T13:05:19Z|eng
./articles/CBMiR2h0dHBzOi8vd3d3Lm55dGltZXMuY29tLzIwMjMvMDUvMDIvYnVzaW5lc3MvZm9yZC1tb3Rvci1lYXJuaW5ncy1xMS5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.nytimes.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|The New York Times|Ford Reports $1.8 Billion Profit in Quarter|2023-05-02T20:39:39Z|eng
./articles/CBMiSGh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNS8wMi9idXNpbmVzcy9mb3JkLW1hY2gtZS1wcmljZS1jdXQvaW5kZXguaHRtbNIBTGh0dHBzOi8vYW1wLmNubi5jb20vY25uLzIwMjMvMDUvMDIvYnVzaW5lc3MvZm9yZC1tYWNoLWUtcHJpY2UtY3V0L2luZGV4Lmh0bWw?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cnn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNN|Ford cuts price of the Mustang Mach-E again|2023-05-02T23:18:00Z|eng
./articles/CCAiC1ZiQ0NlZzk3elNvmAEB?hl=en-US&gl=US&ceid=US%3Aen|https://yt3.ggpht.com/ytc/AGIKgqNEdJGMOZ-D5qaXo47Egugp3cQia4QW5eZP-sf_=s0-h14|CBS Sacramento|Ford slashes price of Mustang Mach-E again|2023-05-03T11:56:56Z|eng
./articles/CBMiVGh0dHBzOi8vd3d3LmZveG5ld3MuY29tL2F1dG8vZWxlY3RyaWMtZm9yZC1tdXN0YW5nLW1hY2gtZS1wcmljZXMtc2xhc2hlZC1yYW5nZS1wb3dlctIBAA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn3.gstatic.com/faviconV2?url=https://www.foxnews.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Fox News|Electric Ford Mustang Mach-E prices slashed as range and power go up|2023-05-03T16:05:00Z|eng
./articles/CCAiCzFqUmNxQmNOaVFRmAEB?hl=en-US&gl=US&ceid=US%3Aen|https://yt3.ggpht.com/7jUHEz4UBLqvmtFQAthsHAU8d5yOVRtf6CO-t-XwuDReks2GJbJ_gcPZdWnFUhIrv26EGzWk=s0-h14|Yahoo Finance|"Starbucks beats on top and bottom lines | Yahoo Finance's After the Call"|2023-05-02T22:30:13Z|eng
./articles/CBMiTWh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDUvMDIvc3RhcmJ1Y2tzLXNidXgtZWFybmluZ3MtcTItMjAyMy1lYXJuaW5ncy5odG1s0gEA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cnbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNBC|Starbucks (SBUX) earnings Q2 2023 earnings|2023-05-02T19:30:11Z|eng
./articles/CBMiTWh0dHBzOi8vd3d3LmNubi5jb20vMjAyMy8wNS8wMi9idXNpbmVzcy9zdGFyYnVja3MtZWFybmluZ3MtbmV3LWNlby9pbmRleC5odG1s0gFRaHR0cHM6Ly9hbXAuY25uLmNvbS9jbm4vMjAyMy8wNS8wMi9idXNpbmVzcy9zdGFyYnVja3MtZWFybmluZ3MtbmV3LWNlby9pbmRleC5odG1s?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn2.gstatic.com/faviconV2?url=https://www.cnn.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNN|Starbucks' new CEO lays out improvement plan|2023-05-02T23:43:00Z|eng
./articles/CCAiC2hOUExZRU10akhjmAEB?hl=en-US&gl=US&ceid=US%3Aen|https://yt3.ggpht.com/ytc/AGIKgqPWiiqhx401RAMI8gnIlNIU_XIS7kjbrrtmiTb_rQ=s0-h14|CNBC Television|AMD beats on top and bottom lines in Q1|2023-05-02T20:52:51Z|eng
./articles/CBMiXmh0dHBzOi8vd3d3LmNuYmMuY29tLzIwMjMvMDUvMDIvYW1kLWJlYXRzLWJ1dC1pcy1zdGlsbC1hLXNlY29uZC1oYWxmLTIwMjMtc3RvcnktaGVyZXMtd2h5Lmh0bWzSAQA?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn0.gstatic.com/faviconV2?url=https://www.cnbc.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|CNBC|AMD beats, but is still a second-half 2023 story. Here's why|2023-05-03T00:15:00Z|eng
./articles/CBMiPWh0dHBzOi8vZmluYW5jZS55YWhvby5jb20vbmV3cy9hbWQtcTEtZWFybmluZ3MtMTY0NjQzMDczLmh0bWzSAUVodHRwczovL2ZpbmFuY2UueWFob28uY29tL2FtcGh0bWwvbmV3cy9hbWQtcTEtZWFybmluZ3MtMTY0NjQzMDczLmh0bWw?hl=en-US&gl=US&ceid=US%3Aen|https://encrypted-tbn1.gstatic.com/faviconV2?url=https://finance.yahoo.com&client=NEWS_360&size=96&type=FAVICON&fallback_opts=TYPE,SIZE,URL|Yahoo Finance|AMD Q1 earnings: Beats on revenue and EPS, but chip sales drop 64%|2023-05-02T20:25:52Z|eng
